LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
1132	03.10.2019	22:00	Do	5		Bremen	Kasseler Straße	0	0	0	2	1							5	5		14					71	21	2019	10	03	du	tr	RF	PKW	RV		8,817469	53,095745
1133	04.10.2019	22:40	Fr	5		Bremen	Walsroder Straße	0	0	1	2	1							3	7		14	49			89	21	71	2019	10	04	du	sch	PKW	RF	SO		8,802036	53,093930
1134	05.10.2019	10:31	Sa	5		Bremen	An der Finkenau	0	0	1	2	4							3	6		14					21	71	2019	10	05	he	tr	PKW	RF	LV		8,736212	53,127896
1135	05.10.2019	13:50	Sa	5		Bremen	Wachmannstraße	0	0	1	2	4							3	6		24					21	71	2019	10	05	he	tr	PKW	RF	LV		8,836548	53,087149
1136	05.10.2019	16:40	Sa	5		Bremen	Am Dobben	0	0	1	1	0							3	1		49					71		2019	10	05	he	tr	RF	-	F		8,822842	53,075668
1137	07.10.2019	05:38	Mo	5		Bremen	Am Stern	0	0	1	2	5	2						3	3		28					21	71	2019	10	07	du	tr	PKW	RF	EK		8,824446	53,084478
1138	07.10.2019	12:00	Mo	5		Bremen	Georg-Gleistein-Straße	0	0	1	2	5							3	2		35					21	71	2019	10	07	he	tr	PKW	RF	AB		8,618868	53,178625
1139	07.10.2019	16:10	Mo	5		Bremen	Ortkampsweg	0	0	0	2	4							5	6		35	10				71	21	2019	10	07	he	tr	RF	PKW	LV		8,722651	53,060233
1140	07.10.2019	17:35	Mo	5		Bremen	Hansator	0	1	0	2	5	1		4	2		8	2	3		31					71	61	2019	10	07	he	tr	RF	SOF	EK		8,782753	53,087142
1141	09.10.2019	08:05	Mi	5		Bremen	Hamburger Straße	0	0	1	2	1							3	5		45					21	71	2019	10	09	he	tr	PKW	RF	RV		8,846772	53,068319
1142	09.10.2019	13:30	Mi	5		Bremen	Pfalzburger Straße	0	0	1	2	5							3	3		37		10			21	72	2019	10	09	he	tr	PKW	RF	EK		8,870513	53,063742
1143	09.10.2019	15:00	Mi	2	74	Bremen	Wilhelmshavener Straße	0	0	1	2	5	2		9				3	3		37					21	71	2019	10	09	he	tr	PKW	RF	EK		8,523647	53,199413
1144	09.10.2019	19:05	Mi	5		Bremen	Schwachhauser Ring	0	0	0	2	5						8	5	2		35					21	71	2019	10	09	du	na	PKW	RF	AB		8,847169	53,086981
1145	10.10.2019	06:40	Do	5		Bremen	Findorffstraße	0	0	1	2	5	1		9				3	2		34					21	71	2019	10	10	dä	sch	PKW	RF	AB		8,808481	53,088031
1146	10.10.2019	09:20	Do	5		Bremen	Bahnhofsplatz	0	0	0	6	1			5				5	5		14	49				33	71	2019	10	10	he	na	BUS	RF	RV		8,813470	53,082322
1147	10.10.2019	10:10	Do	5		Bremen	Stresemannstraße	0	0	1	2	0							3	7		13					21	72	2019	10	10	he	sch	PKW	RF	SO		8,862943	53,071715
1148	10.10.2019	16:08	Do	5		Bremen	Breitenweg	0	0	1	2	5	1					8	3	3		31				88	21	71	2019	10	10	he	tr	PKW	RF	EK		8,812365	53,080940
1149	10.10.2019	19:25	Do	5		Bremen	Leher Heerstraße	0	0	0	2	5	3						5	3		14					71	21	2019	10	10	du	tr	RF	PKW	EK		8,879970	53,101182
1150	10.10.2019	23:20	Do	5		Bremen	Wilhelm-Kaisen-Brücke	0	1	0	2	4							2	6		1	2	49			71	21	2019	10	10	du	tr	RF	PKW	LV		8,805370	53,073012
1151	11.10.2019	17:15	Fr	5		Bremen	Hollerallee	0	0	0	2	5	3						5	3		37		10			21	71	2019	10	11	he	sch	PKW	RF	EK		8,830494	53,081699
1152	11.10.2019	17:45	Fr	5		Bremen	Alfelder Straße	0	1	0	2	1							2	5		14	45				21	71	2019	10	11	dä	tr	PKW	RF	RV		8,858641	53,068503
1153	12.10.2019	11:30	Sa	5		Bremen	Waller Ring	0	0	0	2	5							5	2		34		49		73	21	71	2019	10	12	he	na	PKW	RF	AB		8,781436	53,100931
1154	12.10.2019	13:15	Sa	5		Bremen	Neuenlander Straße	0	0	1	2	5	3		9				3	3		37					21	71	2019	10	12	he	na	PKW	RF	EK		8,809079	53,051202
1155	12.10.2019	19:20	Sa	5		Bremen	Waller Heerstraße	0	0	0	2	5							5	2		34		10			21	72	2019	10	12	du	na	PKW	RF	AB		8,782287	53,104546
1156	13.10.2019	14:50	So	5		Bremen	Georg-Gröning-Straße	0	0	1	2	4							3	2		35				82	21	71	2019	10	13	he	na	PKW	RF	AB		8,847126	53,087039
1157	13.10.2019	16:15	So	5		Bremen	Woltmershauser Straße	0	0	1	2	1			9				3	5		45					21	71	2019	10	13	he	tr	PKW	RF	RV		8,769378	53,082519
1158	14.10.2019	15:00	Mo	5		Bremen	Weserdeich	0	0	1	2	9							3	7		69				87	83	71	2019	10	14	he	tr	FG	RF	SO		8,861331	53,035787
1159	14.10.2019	15:15	Mo	5		Bremen	Ludwig-Erhard-Straße	0	0	1	2	5	3						3	3		37		49			21	72	2019	10	14	he	tr	PKW	RF	EK		8,731437	53,081073
1160	14.10.2019	15:35	Mo	5		Bremen	Alter Winterweg	0	0	0	2	5							5	3		28					21	71	2019	10	14	he	tr	PKW	RF	EK		8,772550	53,109087
1161	14.10.2019	15:40	Mo	5		Bremen	Osterfeuerberger Ring	0	0	1	2	5	2						3	3		28					21	71	2019	10	14	he	tr	PKW	RF	EK		8,797731	53,102811
1162	14.10.2019	19:25	Mo	5		Bremen	Geeren	0	0	0	2	1							5	1		49					21	71	2019	10	14	du	tr	PKW	RF	F		8,796186	53,080477
1163	15.10.2019	07:00	Di	5		Bremen	Akazienweg (Hohweg)	0	1	0	1	0							2	1		49				73	71		2019	10	15	du	na	RF	-	F		8,787520	53,110387
1164	15.10.2019	10:53	Di	5		Bremen	Leher Heerstraße	0	0	1	2	3	3		0	9			3	6		14					72	21	2019	10	15	he	tr	RF	PKW	LV		8,877932	53,101416
1165	15.10.2019	11:40	Di	5		Bremen	Kattenturmer Heerstraße	0	0	0	2	5	3						5	3		37					21	71	2019	10	15	he	tr	PKW	RF	EK		8,814792	53,040959
1166	16.10.2019	07:10	Mi	5		Bremen	Hermann-Wegener-Straße	0	0	1	2	5							3	3		28				73	21	72	2019	10	16	du	na	PKW	RF	EK		8,632260	53,169594
1167	16.10.2019	08:40	Mi	5		Bremen	Utbremer Ring	0	1	0	2	5						8	2	2		35					21	71	2019	10	16	he	na	PKW	RF	AB		8,807612	53,099828
1168	16.10.2019	09:00	Mi	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	5							3	3		28	35			73	21	71	2019	10	16	he	na	PKW	RF	EK		8,852212	53,086169
1169	16.10.2019	11:50	Mi	5		Bremen	Hinter der Grambker Kirche	0	0	1	2	1						9	3	7		37				73	21	71	2019	10	16	he	na	PKW	RF	SO		8,717324	53,142955
1170	16.10.2019	17:45	Mi	5		Bremen	Leher Heerstraße	0	0	1	2	5	1						3	2		34					44	71	2019	10	16	he	tr	LKW	RF	AB		8,870124	53,097090
1171	17.10.2019	10:00	Do	5		Bremen	Leher Heerstraße	0	0	1	1	0			9				3	7		49					71		2019	10	17	he	tr	RF	-	SO		8,881330	53,102630
1172	17.10.2019	11:55	Do	5		Bremen	Kohlhökerstraße	0	0	0	3	4	2						5	7		69					83	71	2019	10	17	he	na	FG	RF	SO		8,817247	53,075175
1173	17.10.2019	15:48	Do	5		Bremen	Hohentorsheerstraße	0	0	1	1	0	7		8				3	7		13	49				72		2019	10	17	he	na	RF	-	SO		8,785389	53,070958
1174	17.10.2019	16:25	Do	5		Bremen	Osterdeich	0	0	0	2	1							5	5		37					71	21	2019	10	17	he	tr	RF	PKW	RV		8,820382	53,069420
1175	17.10.2019	17:10	Do	5		Bremen	Hans-Bredow-Straße	0	0	0	2	5	1					8	5	2		49		49			71	21	2019	10	17	he	tr	RF	PKW	AB		8,961882	53,053273
1176	17.10.2019	17:32	Do	5		Bremen	Wetterungsweg	0	0	1	2	5	3						3	3		27	13			74	71	21	2019	10	17	he	na	RF	PKW	EK		8,839235	53,106783
1177	17.10.2019	17:35	Do	5		Bremen	Ostertorstraße	0	0	1	1	0							3	7		1					71		2019	10	17	he	tr	RF	-	SO		8,812204	53,073524
1178	17.10.2019	17:35	Do	5		Bremen	Leher Heerstraße	0	1	1	2	4							2	6		9		49			71	71	2019	10	17	he	tr	RF	RF	LV		8,873018	53,100748
1179	17.10.2019	20:13	Do	5		Bremen	Kuhgrabenweg	0	0	2	2	6							3	4		42					71	81	2019	10	17	du	tr	RF	FG	ÜS		8,901607	53,108672
1180	18.10.2019	08:10	Fr	5		Bremen	Stoteler Straße	0	1	0	1	0							2	7		49					71		2019	10	18	he	na	RF	-	SO		8,755483	53,119951
1181	18.10.2019	08:20	Fr	5		Bremen	Turnerstraße	0	0	1	1	0	2	5					3	1		13					72		2019	10	18	he	na	RF	-	F		8,568681	53,204059
1182	18.10.2019	12:15	Fr	5		Bremen	Theodor-Billroth-Straße	0	0	1	2	0	2						3	2		34					21	71	2019	10	18	he	tr	PKW	RF	AB		8,819687	53,038326
1183	18.10.2019	12:35	Fr	5		Bremen	Beim Neustadtsgüterbahnhof	0	0	1	2	3							3	2		34					40	71	2019	10	18	he	tr	LKW	RF	AB		8,784154	53,073383
1184	18.10.2019	12:45	Fr	5		Bremen	Contrescarpe	0	0	1	2	3	2						3	7		45					21	71	2019	10	18	he	tr	PKW	RF	SO		8,816807	53,072941
1185	18.10.2019	13:30	Fr	5		Bremen	Am Dobben	0	1	0	2	5	2						2	3		37					71	21	2019	10	18	he	tr	RF	PKW	EK		8,823646	53,076965
1186	18.10.2019	15:00	Fr	5		Bremen	Kohlenstraße	0	0	1	2	5	2						3	3		28					21	71	2019	10	18	he	na	PKW	RF	EK		8,794877	53,093943
1187	18.10.2019	17:30	Fr	5		Bremen	Schwarzer Weg	0	0	1	2	5							3	3		30					21	71	2019	10	18	dä	tr	PKW	RF	EK		8,753587	53,123294
1188	18.10.2019	20:00	Fr	5		Bremen	Breitenweg	0	0	1	2	5						8	3	3		31					21	71	2019	10	18	du	na	PKW	RF	EK		8,808460	53,082966
1189	18.10.2019	23:54	Fr	5		Bremen	Teerhof	0	1	0	1	0							2	7		1	49				71		2019	10	18	du	tr	RF	-	SO		8,802130	53,073707
1190	19.10.2019	07:20	Sa	5		Bremen	Lissaer Straße	0	1	0	2	4							2	6		24					21	71	2019	10	19	du	tr	PKW	RF	LV		8,770608	53,114184
1191	19.10.2019	14:10	Sa	5		Bremen	Vahrer Straße	0	0	0	2	5							5	7		49		49			71	21	2019	10	19	he	tr	RF	PKW	SO		8,881920	53,076290
1192	20.10.2019	05:09	So	5		Bremen	Gustav-Deetjen-Allee	0	0	1	1	0							3	7		49				73	71		2019	10	20	du	na	RF	-	SO		8,817319	53,085520
1193	21.10.2019	15:15	Mo	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	1						8	3	6		37	13				71	71	2019	10	21	he	tr	RF	RF	LV		8,837127	53,082372
1194	21.10.2019	15:56	Mo	5		Bremen	Walliser Straße	0	0	0	2	1							5	7		11					71	21	2019	10	21	he	tr	RF	PKW	SO		8,952347	53,070846
1195	21.10.2019	17:30	Mo	5		Bremen	Vegesacker Straße	0	0	0	2	1							5	5		49					71	21	2019	10	21	he	tr	RF	PKW	RV		8,782898	53,099545
1196	21.10.2019	19:00	Mo	5		Bremen	Brüggeweg	0	0	0	2	4							5	6		9					71	71	2019	10	21	du	tr	RF	RF	LV		8,894395	53,053377
1197	22.10.2019	07:32	Di	5		Bremen	Überseetor	0	0	1	2	5	1						3	3		28					21	71	2019	10	22	dä	tr	PKW	RF	EK		8,770482	53,095499
1198	22.10.2019	07:50	Di	5		Bremen	Hammersbecker Straße	0	0	1	2	5	2		9				3	3		32					21	71	2019	10	22	dä	tr	PKW	RF	EK		8,593540	53,184333
1199	22.10.2019	14:00	Di	5		Bremen	Hohentorsheerstraße	0	0	0	2	5	1						5	3		27					71	21	2019	10	22	he	tr	RF	PKW	EK		8,783279	53,069721
1200	22.10.2019	15:40	Di	5		Bremen	Zum Panrepel	0	0	1	2	1							3	7		45					40	71	2019	10	22	he	tr	LKW	RF	SO		8,962984	53,043788
1201	22.10.2019	16:30	Di	5		Bremen	Konsul-Smidt-Straße	0	0	1	2	5	3						3	2		2	34				21	71	2019	10	22	he	tr	PKW	RF	AB		8,772933	53,092008
1202	22.10.2019	18:00	Di	5		Bremen	Vor dem Steintor	0	0	0	2	2	2					8	5	5		14					21	71	2019	10	22	dä	tr	PKW	RF	RV		8,828338	53,072387
1203	22.10.2019	18:10	Di	5		Bremen	Herbststraße	0	0	1	2	5	1						3	3		10					71	21	2019	10	22	dä	tr	RF	PKW	EK		8,805547	53,090847
1204	23.10.2019	07:50	Mi	5		Bremen	Hastedter Heerstraße	0	0	1	2	5	2						3	2		35					21	71	2019	10	23	he	tr	PKW	RF	AB		8,858070	53,069467
1205	23.10.2019	09:00	Mi	5		Bremen	Hemelinger Heerstraße	0	0	0	2	1	2						5	5		10	14				71	21	2019	10	23	he	tr	RF	PKW	RV		8,896120	53,045189
1206	23.10.2019	18:50	Mi	5		Bremen	Arberger Heerstraße	0	0	1	2	5	2						3	3		28					21	71	2019	10	23	du	tr	PKW	RF	EK		8,918146	53,038893
1207	23.10.2019	23:20	Mi	5		Bremen	Wilhelm-Kaisen-Brücke	0	0	1	2	5	1		3				3	2		34					21	71	2019	10	23	du	tr	PKW	RF	AB		8,801309	53,071484
1208	24.10.2019	13:10	Do	5		Bremen	Hemmstraße	0	0	1	2	2							3	6		14					71	71	2019	10	24	he	tr	RF	RF	LV		8,803761	53,093072
1209	24.10.2019	15:05	Do	5		Bremen	Bismarckstraße	0	0	1	2	1							3	7		49				89	71	21	2019	10	24	he	tr	RF	PKW	SO		8,853953	53,073341
1210	24.10.2019	16:02	Do	5		Bremen	Gabriel-Seidl-Straße	0	0	0	2	5	1						5	3		28					21	71	2019	10	24	he	tr	PKW	RF	EK		8,830443	53,085644
1211	25.10.2019	11:10	Fr	5		Bremen	Gröpelinger Heerstraße	0	0	0	2	1	3						5	7		49					71	21	2019	10	25	he	tr	RF	PKW	SO		8,755567	53,119178
1212	25.10.2019	14:30	Fr	5		Bremen	Gröpelinger Heerstraße	0	0	1	2	3	2						3	6		36		49			21	71	2019	10	25	he	tr	PKW	RF	LV		8,747220	53,126277
1213	25.10.2019	14:43	Fr	5		Bremen	Gröpelinger Heerstraße	0	0	1	2	5						8	3	3		49		9			21	71	2019	10	25	he	tr	PKW	RF	EK		8,751965	53,122218
1214	25.10.2019	14:45	Fr	5		Bremen	Lupinenstraße	0	0	1	2	6							3	7		68					81	71	2019	10	25	he	tr	FG	RF	SO		8,755792	53,124583
1215	25.10.2019	15:30	Fr	5		Bremen	Turnerstraße	0	0	0	2	5							5	3		37					71	21	2019	10	25	he	tr	RF	PKW	EK		8,547913	53,195769
1216	25.10.2019	15:30	Fr	5		Bremen	Stadtländerstraße	0	0	0	2	0							5	7		49					71	21	2019	10	25	dä	tr	RF	PKW	SO		8,904483	53,089381
1217	25.10.2019	20:55	Fr	5		Bremen	Dechanatstraße	0	0	0	2	1							5	7		14	49				71	21	2019	10	25	du	tr	RF	PKW	SO		8,809061	53,074088
1218	26.10.2019	11:10	Sa	5		Bremen	Findorffstraße	0	0	1	2	5							3	3		35					21	71	2019	10	26	he	tr	PKW	RF	EK		8,804587	53,085841
1219	26.10.2019	12:55	Sa	5		Bremen	Züricher Straße	0	0	0	2	1							5	5		49					71	21	2019	10	26	he	tr	RF	PKW	RV		8,938708	53,063777
1220	26.10.2019	16:05	Sa	5		Bremen	Louis-Leitz-Straße	0	1	0	2	5	7						2	3		28					21	71	2019	10	26	he	tr	PKW	RF	EK		8,908646	53,085099
1221	28.10.2019	08:05	Mo	5		Bremen	Überseetor	0	0	1	2	2	2						3	7		49					21	71	2019	10	28	he	tr	PKW	RF	SO		8,782456	53,087087
1222	28.10.2019	15:10	Mo	5		Bremen	Auf den Kahlken	0	0	0	3	2							5	6		14					71	71	2019	10	28	he	tr	RF	RF	LV		8,727881	53,044947
1223	29.10.2019	07:00	Di	2	6	Bremen	Kattenturmer Heerstraße	0	0	1	2	5	1						3	2		34				73	44	71	2019	10	29	he	na	LKW	RF	AB		8,818346	53,046679
1224	29.10.2019	07:40	Di	5		Bremen	Grambker Heerstraße	0	0	0	3	3							5	6		28		14			21	71	2019	10	29	he	tr	PKW	RF	LV		8,711493	53,147375
1225	29.10.2019	08:10	Di	5		Bremen	Tiefer	0	0	1	2	4							3	7		49		49			71	71	2019	10	29	he	tr	RF	RF	SO		8,808428	53,072351
1226	29.10.2019	08:55	Di	5		Bremen	Altenwall	0	0	1	2	5	2						3	3		31					71	21	2019	10	29	he	tr	RF	PKW	EK		8,810632	53,071784
1227	29.10.2019	09:09	Di	5		Bremen	Fresenbergstraße	0	0	1	2	4	1						3	2		35				82	21	72	2019	10	29	he	na	PKW	RF	AB		8,560602	53,184320
1228	29.10.2019	09:10	Di	5		Bremen	Nansenstraße	0	0	1	2	5	1						3	3		36					40	71	2019	10	29	he	na	LKW	RF	EK		8,793166	53,091443
1229	29.10.2019	11:19	Di	5		Bremen	Hammersbecker Straße	0	0	1	2	3	1					8	3	2		34					33	71	2019	10	29	he	tr	BUS	RF	AB		8,619439	53,184050
1230	29.10.2019	12:50	Di	5		Bremen	Pfalzburger Straße	0	0	1	2	5	3						3	2		34					21	71	2019	10	29	he	tr	PKW	RF	AB		8,874992	53,062215
1231	29.10.2019	14:50	Di	5		Bremen	Schwachhauser Ring	0	0	1	2	3	1		9			8	3	2		34					21	72	2019	10	29	he	tr	PKW	RF	AB		8,849868	53,085244
1232	29.10.2019	16:00	Di	5		Bremen	Vorstraße	0	0	0	2	5							5	3		37					71	21	2019	10	29	he	tr	RF	PKW	EK		8,871419	53,101885
1233	29.10.2019	17:20	Di	5		Bremen	An der Weide	0	0	0	2	1	1		5				5	7		49					33	71	2019	10	29	he	tr	BUS	RF	SO		8,819166	53,080405
1234	29.10.2019	17:50	Di	5		Bremen	Landrat-Christians-Straße	0	0	1	2	5	2					8	3	3		34					21	71	2019	10	29	du	tr	PKW	RF	EK		8,579520	53,182917
1235	30.10.2019	09:10	Mi	5		Bremen	Ricarda-Huch-Straße	0	0	0	2	0							5	7		14					21	71	2019	10	30	he	tr	PKW	RF	SO		8,825460	53,101244
1236	30.10.2019	09:35	Mi	5		Bremen	Präsident-Kennedy-Platz	0	0	1	3	5							3	3		4	37				21	71	2019	10	30	he	tr	PKW	RF	EK		8,815182	53,077090
1237	30.10.2019	12:30	Mi	5		Bremen	Wartburgstraße	0	0	0	3	6							5	4		69					81	71	2019	10	30	he	tr	FG	RF	ÜS		8,788719	53,093565
1238	30.10.2019	14:50	Mi	5		Bremen	Senator-Apelt-Straße	0	0	0	2	5	1		8				5	3		28					21	71	2019	10	30	he	tr	PKW	RF	EK		8,733605	53,087116
1239	30.10.2019	14:55	Mi	5		Bremen	Am Weser-Terminal	0	0	0	2	7							5	7		49				82	71	84	2019	10	30	he	tr	RF	FG	SO		8,786723	53,081968
1240	30.10.2019	15:55	Mi	5		Bremen	Bachstraße	0	0	1	2	1							3	5		45					21	71	2019	10	30	he	tr	PKW	RF	RV		8,795148	53,068172
1241	30.10.2019	17:55	Mi	5		Bremen	Bardenflethstraße	0	0	1	1	0							3	7		4				89	71		2019	10	30	du	na	RF	-	SO		8,767465	53,061293
1242	30.10.2019	18:00	Mi	5		Bremen	Koringstraße	0	0	0	2	1							5	5		14					71	21	2019	10	30	du	tr	RF	PKW	RV		8,633430	53,185689
1243	31.10.2019	19:30	Do	5		Bremen	Rotdornallee	0	0	1	2	5	1						3	3		28					21	71	2019	10	31	du	na	PKW	RF	EK		8,686071	53,173312
1244	01.11.2019	08:45	Fr	5		Bremen	Halmerweg	0	0	1	2	5	1						3	2		35					71	21	2019	11	01	he	tr	RF	PKW	AB		8,759467	53,119957
1245	01.11.2019	09:00	Fr	5		Bremen	Kurt-Schumacher-Allee	0	0	1	1	0							3	1		49					71		2019	11	01	he	tr	RF	-	F		8,884103	53,078899
1246	01.11.2019	10:00	Fr	2	6	Bremen	Neuenlander Straße	0	0	1	2	1							3	3		37		9			21	71	2019	11	01	he	tr	PKW	RF	EK		8,816356	53,049269
1247	01.11.2019	10:20	Fr	5		Bremen	Weserstrandstraße	0	0	1	2	5	5		9				3	3		37					21	71	2019	11	01	he	tr	PKW	RF	EK		8,571164	53,181222
1248	01.11.2019	12:00	Fr	5		Bremen	Hans-Böckler-Straße	0	0	1	2	5						8	3	3		49					71	71	2019	11	01	he	na	RF	RF	EK		8,790176	53,086103
1249	01.11.2019	13:00	Fr	5		Bremen	Sebaldsbrücker Heerstraße	0	0	1	2	5							3	3		49					92	71	2019	11	01	he	tr	SOF	RF	EK		8,896855	53,059083
1250	01.11.2019	13:15	Fr	5		Bremen	Hemmstraße	0	0	1	2	4	2						3	6		10				73	71	71	2019	11	01	he	na	RF	RF	LV		8,812148	53,097778
1251	01.11.2019	18:45	Fr	5		Bremen	Hamburger Straße	0	0	1	2	6							3	1		64		49			81	71	2019	11	01	du	na	FG	RF	F		8,837859	53,069874
1252	02.11.2019	15:50	Sa	5		Bremen	Straßburger Straße	0	0	1	1	0	3						3	7		49				89	71		2019	11	02	he	na	RF	-	SO		8,838189	53,078855
1253	02.11.2019	17:40	Sa	5		Bremen	Habenhauser Brückenstraße	0	0	1	2	5	2					9	3	3		27					21	72	2019	11	02	du	na	PKW	RF	EK		8,846354	53,047508
1254	02.11.2019	19:30	Sa	5		Bremen	Karl-Carstens-Brücke	0	0	2	2	0							3	7		1	42				71	93	2019	11	02	du	na	RF	FG	SO		8,851756	53,055318
1255	02.11.2019	23:58	Sa	2	74	Bremen	Bundesstraße B 74	0	1	0	2	5	1					8	2	3		1		49		73	71	21	2019	11	02	du	na	RF	PKW	EK		8,714121	53,180243
1256	04.11.2019	07:40	Mo	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	5	2						3	2		34				74	21	71	2019	11	04	dä	sch	PKW	RF	AB		8,862887	53,090190
1257	04.11.2019	07:40	Mo	5		Bremen	Doventorstraße	0	0	1	2	5	1						3	3		31					92	71	2019	11	04	dä	na	SOF	RF	EK		8,796333	53,082450
1258	04.11.2019	11:30	Mo	5		Bremen	Gustav-Deetjen-Allee	0	0	1	2	5	1						3	2		34					51	71	2019	11	04	he	tr	LKW	RF	AB		8,815138	53,082277
1259	04.11.2019	13:06	Mo	5		Bremen	Vor dem Steintor	0	0	1	1	0							3	1		49	14			73	71		2019	11	04	he	na	RF	-	F		8,830435	53,071637
1260	04.11.2019	16:30	Mo	5		Bremen	In der Vahr	0	0	1	2	5	2		4				3	3		37					21	71	2019	11	04	dä	na	PKW	RF	EK		8,879672	53,078120
1261	04.11.2019	18:00	Mo	5		Bremen	Hohweg	0	0	1	1	0	2						3	1		49				73	71		2019	11	04	du	na	RF	-	F		8,798927	53,113627
1262	04.11.2019	22:20	Mo	5		Bremen	Wartburgstraße	0	0	1	2	4							3	6		14					71	71	2019	11	04	du	sch	RF	RF	LV		8,787501	53,094742
1263	05.11.2019	07:45	Di	5		Bremen	Stresemannstraße	0	0	1	2	5	3						3	3		49					21	71	2019	11	05	he	sch	PKW	RF	EK		8,858011	53,072461
1264	05.11.2019	08:30	Di	5		Bremen	Sebaldsbrücker Heerstraße	0	0	0	2	1	3						5	7		14	49			73	92	71	2019	11	05	he	na	SOF	RF	SO		8,885487	53,063042
1265	05.11.2019	12:05	Di	5		Bremen	Martinistraße	0	0	0	2	0							5	3		37					71	33	2019	11	05	he	tr	RF	BUS	EK		8,804222	53,075816
1266	05.11.2019	13:40	Di	5		Bremen	Stresemannstraße	0	0	0	2	5							5	3		36	37				40	71	2019	11	05	he	na	LKW	RF	EK		8,857957	53,072461
1267	05.11.2019	18:20	Di	5		Bremen	Ostertorstraße	0	0	0	2	5	3						5	3		37				73	71	21	2019	11	05	du	na	RF	PKW	EK		8,809458	53,074582
1268	05.11.2019	18:20	Di	5		Bremen	Martinistraße	0	0	1	2	5							3	2		34					21	71	2019	11	05	du	na	PKW	RF	AB		8,805724	53,074111
1269	05.11.2019	20:00	Di	5		Bremen	Wachmannstraße	0	0	1	2	6							3	4		50	13			73	71	81	2019	11	05	du	na	RF	FG	ÜS		8,831929	53,086063
1270	05.11.2019	22:50	Di	5		Bremen	Wielandstraße	0	0	1	1	0	2						3	7		1	49				71		2019	11	05	du	na	RF	-	SO		8,827106	53,073006
1271	05.11.2019	23:15	Di	5		Bremen	Balgebrückstraße	0	0	1	1	0							3	1		49					71		2019	11	05	du	na	RF	-	F		8,807365	53,074174
1272	06.11.2019	14:15	Mi	5		Bremen	Louis-Krages-Straße	0	0	2	2	5	3		9				3	3		37					21	71	2019	11	06	he	na	PKW	RF	EK		8,745481	53,122620
1273	06.11.2019	20:25	Mi	5		Bremen	Sankt-Magnus-Straße	0	0	1	2	1							3	5		45					21	71	2019	11	06	du	sch	PKW	RF	RV		8,789035	53,094220
1274	07.11.2019	12:00	Do	5		Bremen	Otto-Suhr-Straße	0	0	1	2	5	3						3	3		28					21	71	2019	11	07	he	tr	PKW	RF	EK		8,892525	53,081212
1275	07.11.2019	17:10	Do	5		Bremen	Hemmstraße	0	0	1	2	5	1		9			8	3	3		35					33	71	2019	11	07	du	na	BUS	RF	EK		8,808245	53,094629
1276	07.11.2019	19:00	Do	5		Bremen	Schwachhauser Ring	0	1	0	2	4	1					8	2	3		35				73	21	71	2019	11	07	du	na	PKW	RF	EK		8,847137	53,087007
1277	07.11.2019	20:10	Do	5		Bremen	Vegesacker Straße	0	0	1	2	1							3	5		45					21	71	2019	11	07	du	na	PKW	RF	RV		8,783027	53,099393
1278	08.11.2019	11:25	Fr	5		Bremen	Kreinsloger	0	0	1	2	5	3						3	3		36		10			21	71	2019	11	08	he	tr	PKW	RF	EK		8,570687	53,195711
1279	08.11.2019	13:30	Fr	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	5	1						3	2		34					21	71	2019	11	08	he	tr	PKW	RF	AB		8,801507	53,079796
1280	08.11.2019	13:30	Fr	5		Bremen	Daniel-Von-Büren-Straße	0	0	1	1	0							3	1		9	49				71		2019	11	08	he	na	RF	-	F		8,798912	53,083730
1281	08.11.2019	15:15	Fr	5		Bremen	Lesumer Heerstraße	0	0	1	2	3							3	2		35					21	71	2019	11	08	he	tr	PKW	RF	AB		8,684571	53,171006
1282	08.11.2019	16:00	Fr	5		Bremen	Abfahrt Stephanibrücke / B 6	0	0	1	2	2							3	6		14	49	14	49		72	72	2019	11	08	he	tr	RF	RF	LV		8,790575	53,080331
1283	08.11.2019	17:10	Fr	5		Bremen	Klausstraße	0	0	0	2	5	3						5	3		10		35			71	21	2019	11	08	dä	tr	RF	PKW	EK		8,889833	53,052080
1284	08.11.2019	19:05	Fr	5		Bremen	Ludwig-Roselius-Allee	0	0	1	2	4			9				3	6		9					71	71	2019	11	08	du	na	RF	RF	LV		8,928086	53,072351
1285	09.11.2019	14:50	Sa	5		Bremen	Kurfürstenallee	0	0	1	2	3			8				3	6		49		49			33	71	2019	11	09	he	tr	BUS	RF	LV		8,850045	53,081333
1286	10.11.2019	14:00	So	5		Bremen	Dietrich-Bonhoeffer-Straße	0	1	0	2	5	2		8				2	3		28					21	72	2019	11	10	he	tr	PKW	RF	EK		8,904499	53,078491
