LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
294	08.04.2020	07:40	Mi	5		Bremen	Brüggeweg	0	0	1	1	0	5		9				3	7		49					71		2020	04	08	he	tr	RF	-	SO		8,896216	53,056922
295	08.04.2020	16:20	Mi	5		Bremen	Parkallee	0	0	0	2	5	2		4			8	5	3		31					71	21	2020	04	08	he	tr	RF	PKW	EK		8,832170	53,092981
296	08.04.2020	23:54	Mi	5		Bremen	Loignystraße	0	0	0	2	1							5	5		49	14				71	21	2020	04	08	du	tr	RF	PKW	RV		8,859175	53,084226
297	09.04.2020	10:43	Do	5		Bremen	Am Hohentorsplatz	0	0	1	2	5	1					8	3	3		35		18			21	71	2020	04	09	he	tr	PKW	RF	EK		8,786761	53,074504
298	10.04.2020	14:55	Fr	5		Bremen	Neanderstraße	0	0	1	3	4							3	6		14					21	71	2020	04	10	he	tr	PKW	RF	LV		8,807108	53,061247
299	11.04.2020	12:40	Sa	5		Bremen	Hollerallee	0	0	1	2	5	7						3	3		28		28			21	71	2020	04	11	he	tr	PKW	RF	EK		8,825142	53,084240
300	11.04.2020	13:07	Sa	5		Bremen	Heinrich-Plett-Allee	0	0	0	2	4						8	5	6		14					71	21	2020	04	11	he	tr	RF	PKW	LV		8,723165	53,043996
301	11.04.2020	18:00	Sa	5				0	0	1	2	9	5						3	6		14	49				71	71	2020	04	11	he	tr	RF	RF	LV		8,807103	53,074989
302	14.04.2020	08:30	Di	5		Bremen	Fedelhören	0	0	1	2	5							3	3		37					21	71	2020	04	14	he	tr	PKW	RF	EK		8,818164	53,077733
303	14.04.2020	10:10	Di	5		Bremen	Geestemünder Straße	0	0	0	3	5							5	3		27					21	71	2020	04	14	he	tr	PKW	RF	EK		8,785867	53,100240
304	15.04.2020	09:25	Mi	5		Bremen	Grambker Heerstraße	0	0	1	1	0	2						3	1		49					71		2020	04	15	he	tr	RF	-	F		8,711511	53,147777
305	15.04.2020	13:28	Mi	5		Bremen	Föhrenstraße	0	0	1	2	6	1						3	4		49		69			72	81	2020	04	15	he	tr	RF	FG	ÜS		8,876974	53,063339
306	15.04.2020	15:00	Mi	5		Bremen	Bei den Vier Linden	0	0	0	2	0							5	7		36	49				21	71	2020	04	15	he	tr	PKW	RF	SO		8,862673	53,066324
307	17.04.2020	12:00	Fr	5		Bremen	Am Fockenberg	0	0	0	2	1							5	7		14	49				71	21	2020	04	17	he	tr	RF	PKW	SO		8,733532	53,133211
308	17.04.2020	16:50	Fr	5		Bremen	Waller Ring	0	0	0	2	5	3						5	2		34					21	71	2020	04	17	he	tr	PKW	RF	AB		8,785790	53,102804
309	17.04.2020	18:40	Fr	5		Bremen	Am Dom	0	0	1	2	5							3	6		49	14	49			71	71	2020	04	17	he	tr	RF	RF	LV		8,808454	53,075171
310	18.04.2020	03:26	Sa	5		Bremen	Leher Heerstraße	0	0	0	1	0							5	7		49					71		2020	04	18	du	tr	RF	-	SO		8,893204	53,098417
311	18.04.2020	14:25	Sa	5		Bremen	Horner Straße	0	1	0	2	0							2	1		49					92	71	2020	04	18	he	tr	SOF	RF	F		8,831473	53,075948
312	18.04.2020	20:55	Sa	5		Bremen	Rotdornpfad	0	0	1	2	6							3	4		64					81	71	2020	04	18	du	tr	FG	RF	ÜS		8,901023	53,095515
313	19.04.2020	15:45	So	5		Bremen	Große Krankenstraße	0	0	0	2	0	1						5	7		49					71	21	2020	04	19	he	tr	RF	PKW	SO		8,797082	53,071662
314	19.04.2020	17:05	So	5		Bremen	Fabrikenufer	0	0	1	1	0							3	7		49					72		2020	04	19	he	tr	RF	-	SO		8,768119	53,101218
315	20.04.2020	06:45	Mo	5		Bremen	Hastedter Osterdeich	0	0	1	2	5	2						3	3		35					21	71	2020	04	20	he	tr	PKW	RF	EK		8,860900	53,063384
316	20.04.2020	12:50	Mo	5		Bremen	Horner Heerstraße	0	0	1	2	3							3	6		22		14	49		71	71	2020	04	20	he	tr	RF	RF	LV		8,871484	53,091757
317	20.04.2020	12:50	Mo	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	6							3	4		11	49				71	81	2020	04	20	he	tr	RF	FG	ÜS		8,807052	53,081914
318	20.04.2020	18:00	Mo	5		Bremen	Kirchbachstraße	0	1	0	2	6			3			8	2	4		42					71	81	2020	04	20	he	tr	RF	FG	ÜS		8,853929	53,082680
319	20.04.2020	19:10	Mo	5		Bremen	Osterholzer Heerstraße	0	0	1	2	5	2						3	3		28					21	71	2020	04	20	he	tr	PKW	RF	EK		8,945676	53,058145
320	21.04.2020	11:30	Di	5		Bremen	Diedrich-Steilen-Straße	0	0	1	2	1							3	7		14	49				71	21	2020	04	21	he	tr	RF	PKW	SO		8,613806	53,182179
321	22.04.2020	08:45	Mi	5		Bremen	Rembertistraße	0	0	1	2	5							3	2		35					21	71	2020	04	22	he	tr	PKW	RF	AB		8,819195	53,080219
322	22.04.2020	11:10	Mi	5		Bremen	Hermann-Fortmann-Straße	0	0	2	2	5							3	3		28					21	71	2020	04	22	he	tr	PKW	RF	EK		8,635988	53,171289
323	22.04.2020	15:55	Mi	5		Bremen	Buntentorsteinweg	0	0	1	2	5			8			8	3	3		31					71	72	2020	04	22	he	tr	RF	RF	EK		8,809786	53,062845
324	23.04.2020	14:55	Do	5		Bremen	Ostertorsteinweg	0	1	0	1	0							2	7		49					71		2020	04	23	he	tr	RF	-	SO		8,820575	53,072667
325	23.04.2020	15:20	Do	5		Bremen	Waller Ring	0	0	1	2	5							3	3		28		11			21	71	2020	04	23	he	tr	PKW	RF	EK		8,781520	53,101020
326	24.04.2020	12:20	Fr	5		Bremen	Lehnstedter Straße	0	0	1	2	5	1						3	3		28					71	71	2020	04	24	he	tr	RF	RF	EK		8,798321	53,066114
327	24.04.2020	13:05	Fr	5		Bremen	Osterdeich	0	0	2	2	0							3	7		64		49			81	71	2020	04	24	he	tr	FG	RF	SO		8,815820	53,070334
328	24.04.2020	13:20	Fr	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	3							3	6		22					71	71	2020	04	24	he	tr	RF	RF	LV		8,804512	53,080640
329	25.04.2020	12:09	Sa	5		Bremen	Fürther Straße	0	0	1	2	5	1		3				3	3		34					21	71	2020	04	25	he	tr	PKW	RF	EK		8,808374	53,094694
330	25.04.2020	16:30	Sa	5		Bremen	Georg-Gleistein-Straße	0	0	1	2	5							3	3		28		11			21	71	2020	04	25	he	tr	PKW	RF	EK		8,619005	53,180523
331	25.04.2020	20:45	Sa	5		Bremen	Arberger Heerstraße	0	0	1	1	0							3	1		1	49				71		2020	04	25	he	tr	RF	-	F		8,933038	53,038919
332	26.04.2020	09:40	So	5		Bremen	Bardowickstraße	0	0	1	2	5	2						3	3		28					21	71	2020	04	26	he	tr	PKW	RF	EK		8,884203	53,071768
333	26.04.2020	17:58	So	5		Bremen	Sebaldsbrücker Heerstraße	0	0	1	2	5	2		4				3	2		34					21	71	2020	04	26	he	tr	PKW	RF	AB		8,884119	53,063642
334	27.04.2020	15:50	Mo	5		Bremen	Habenhauser Landstraße	0	0	1	2	5	2						3	3		37					21	72	2020	04	27	he	tr	PKW	RF	EK		8,832203	53,050500
335	28.04.2020	18:20	Di	5		Bremen	Neuenlander Straße	0	0	1	2	5	1		3				3	3		34					21	71	2020	04	28	he	tr	PKW	RF	EK		8,779824	53,068625
