LfNr	Datum	Zeit	WoTag	Kl	NrBu	Gemeinde	Strasse	Gt	Sv	Lv	Bet	Art	Char1	Char2	Beso1	Beso2	Beso3	LZ	Kat	Typ	UTyp	1Urs01	1Urs02	2Urs01	2Urs02	AUrs01	AV1	AV2	Jahr	Mt	Tag	Licht	Str_Zus	Bet_01	Bet_02	Unf_Typ	Fahrtrichtung	Koord.x	Koord.y
472	19.06.2021	11:50	Sa	5		Bremen	Waller Ring	0	0	1	1	0	1					8	3	7		49					71		2021	06	19	he	tr	RF	-	SO		8,781552	53,101036
473	19.06.2021	17:35	Sa	5		Bremen	Glücksburger Straße	0	0	1	2	5	1						3	2		27					21	71	2021	06	19	he	tr	PKW	RF	AB		8,788048	53,104249
474	19.06.2021	19:45	Sa	5		Bremen	Waller Heerstraße	0	1	0	2	5	2		9				2	3		37					71	21	2021	06	19	he	tr	RF	PKW	EK		8,782284	53,104545
475	19.06.2021	21:57	Sa	5		Bremen	Vor dem Steintor	0	0	1	2	5	2						3	2		34					21	71	2021	06	19	he	tr	PKW	RF	AB		8,824274	53,073118
476	20.06.2021	14:25	So	5		Bremen	Diedrich-Steilen-Straße	0	0	1	2	1							3	5		14	49				71	21	2021	06	20	he	tr	RF	PKW	RV		8,613305	53,182187
477	20.06.2021	15:50	So	5		Bremen	Heinrich-Plett-Allee	0	0	1	2	0	1					8	3	3		31		49			71	21	2021	06	20	he	tr	RF	PKW	EK		8,718576	53,045892
478	21.06.2021	05:40	Mo	5		Bremen	Vahrer Straße	0	0	1	2	5	3						3	3		27				73	21	71	2021	06	21	he	na	PKW	RF	EK		8,882837	53,074759
479	21.06.2021	17:25	Mo	5		Bremen	Hardenbergstraße	0	0	1	2	2							3	6		14				73	71	21	2021	06	21	he	na	RF	PKW	LV		8,809297	53,060686
480	22.06.2021	08:45	Di	5		Bremen	Gneisenaustraße	0	0	2	3	1							3	7		37				73	71	71	2021	06	22	he	na	RF	RF	SO		8,806333	53,064291
481	22.06.2021	09:00	Di	5		Bremen	Huckelriede	0	0	1	2	5			5				3	3		31					71	61	2021	06	22	he	tr	RF	SOF	EK		8,818990	53,051877
482	22.06.2021	12:48	Di	5		Bremen	Horner Straße	0	0	1	2	5	3						3	2		35		10			21	71	2021	06	22	he	tr	PKW	RF	AB		8,830980	53,074768
483	22.06.2021	15:30	Di	5		Bremen	Bismarckstraße	0	0	0	2	5	2		9			8	5	6		49					71	40	2021	06	22	he	tr	RF	LKW	LV		8,833010	53,077456
484	22.06.2021	16:55	Di	5		Bremen	Daniel-Von-Büren-Straße	0	0	1	2	5	2					8	3	2		34					21	71	2021	06	22	he	tr	PKW	RF	AB		8,799287	53,083865
485	22.06.2021	18:35	Di	5		Bremen	Friedrich-Klippert-Straße	0	1	0	1	0							2	7		49					71		2021	06	22	he	tr	RF	-	SO		8,628003	53,169146
486	22.06.2021	21:00	Di	5		Bremen	In der Vahr	0	0	1	2	5							3	3		37					21	71	2021	06	22	he	tr	PKW	RF	EK		8,877655	53,080295
487	23.06.2021	08:30	Mi	5		Bremen	Dechtestraße	0	0	0	2	1							5	7		49					71	21	2021	06	23	he	tr	RF	PKW	SO		8,947076	53,034957
488	23.06.2021	13:18	Mi	5		Bremen	Hindenburgstraße	0	0	1	2	3			8				3	6		49					33	71	2021	06	23	he	tr	BUS	RF	LV		8,690721	53,168918
489	23.06.2021	14:10	Mi	5		Bremen	Eduard-Schopf-Allee	0	0	0	2	5	1		8			8	5	3		49					71	21	2021	06	23	he	tr	RF	PKW	EK		8,792136	53,082838
490	23.06.2021	15:45	Mi	5		Bremen	Gröpelinger Heerstraße	0	0	1	2	5	2						3	3		28					21	71	2021	06	23	he	tr	PKW	RF	EK		8,754773	53,119735
491	23.06.2021	16:12	Mi	5		Bremen	Harriersand	0	0	1	2	6							3	4		42					71	81	2021	06	23	he	tr	RF	FG	ÜS		8,728954	53,056264
492	24.06.2021	12:00	Do	5		Bremen	Mählandsweg	0	0	1	2	0							3	6		49					21	71	2021	06	24	he	tr	PKW	RF	LV		8,765137	53,124268
493	24.06.2021	15:40	Do	5		Bremen	Frieslandstraße	0	0	1	2	4	2						3	2		34		11			21	71	2021	06	24	he	tr	PKW	RF	AB		8,763087	53,059973
494	24.06.2021	18:32	Do	5		Bremen	Elsflether Straße	0	1	0	2	4							2	6		52					71	21	2021	06	24	he	tr	RF	PKW	LV		8,783502	53,100740
495	24.06.2021	22:25	Do	5		Bremen	Huchtinger Heerstraße	0	0	1	1	0							3	7		49					71		2021	06	24	du	tr	RF	-	SO		8,722388	53,056859
496	25.06.2021	07:33	Fr	5		Bremen	Neuenlander Straße	0	0	1	2	5	3						3	3		34					21	72	2021	06	25	he	tr	PKW	RF	EK		8,817904	53,048870
497	25.06.2021	11:35	Fr	5		Bremen	Martinistraße	0	0	0	2	1							5	7		36					32	71	2021	06	25	he	tr	BUS	RF	SO		8,804144	53,075805
498	25.06.2021	12:00	Fr	5		Bremen	Am Sachsenbrunnen	0	0	0	2	1							5	7		49					71	21	2021	06	25	he	tr	RF	PKW	SO		8,945432	53,057302
499	25.06.2021	15:35	Fr	5		Bremen	Sebaldsbrücker Heerstraße	0	0	1	2	5	2						3	3		34					21	71	2021	06	25	he	tr	PKW	RF	EK		8,896919	53,059071
500	25.06.2021	17:00	Fr	5		Bremen	Schwachhauser Heerstraße	0	0	2	3	3			0	9			3	6		22					71	71	2021	06	25	he	tr	RF	RF	LV		8,853709	53,087168
501	26.06.2021	01:00	Sa	5		Bremen	Am Dobben	0	0	0	2	1	1					8	5	2		34					71	21	2021	06	26	du	tr	RF	PKW	AB		8,823198	53,072959
502	26.06.2021	10:45	Sa	5		Bremen	Buntentorsteinweg	0	0	1	2	5							3	3		37	49				71	33	2021	06	26	he	tr	RF	BUS	EK		8,816823	53,054247
503	26.06.2021	16:10	Sa	5		Bremen	Graf-Sponeck-Straße	0	0	1	2	0							3	3		27					71	71	2021	06	26	he	tr	RF	RF	EK		8,898542	53,077756
504	26.06.2021	22:05	Sa	5		Bremen	Ritterhuder Heerstraße	0	0	1	2	3							3	6		49					71	71	2021	06	26	du	tr	RF	RF	LV		8,738787	53,146249
505	27.06.2021	15:00	So	5		Bremen	Wetterungsweg	0	0	2	2	5							3	3		27					71	71	2021	06	27	he	tr	RF	RF	EK		8,832930	53,108442
506	27.06.2021	21:40	So	5		Bremen	Neuenlander Straße	0	0	1	2	5	3						3	3		37					21	71	2021	06	27	he	tr	PKW	RF	EK		8,813113	53,050176
507	28.06.2021	10:45	Mo	5		Bremen	Lesumbroker Landstraße	0	0	1	2	1	3						3	5		14					71	21	2021	06	28	he	tr	RF	PKW	RV		8,703022	53,155617
508	28.06.2021	11:20	Mo	5		Bremen	Hansator	0	0	1	2	5	1		3			8	3	2		35					21	71	2021	06	28	he	tr	PKW	RF	AB		8,782861	53,087091
509	28.06.2021	11:50	Mo	5		Bremen	Julius-Brecht-Allee	0	0	1	2	5	2						3	3		28					21	71	2021	06	28	he	tr	PKW	RF	EK		8,871878	53,077160
510	28.06.2021	13:35	Mo	5		Bremen	Kurfürstenallee	0	0	1	2	5	3						3	2		34					40	71	2021	06	28	he	tr	LKW	RF	AB		8,866803	53,082061
511	28.06.2021	15:00	Mo	5		Bremen	Fürther Straße	0	0	1	2	1							3	5		14					71	21	2021	06	28	he	tr	RF	PKW	RV		8,807567	53,099371
512	28.06.2021	16:20	Mo	5		Bremen	Riensberger Straße	0	0	1	2	5							3	3		37					40	71	2021	06	28	he	tr	LKW	RF	EK		8,864212	53,094436
513	28.06.2021	16:45	Mo	5		Bremen	Goliathstraße	0	0	1	2	5	1						3	3		28					21	71	2021	06	28	he	tr	PKW	RF	EK		8,872414	53,063139
514	29.06.2021	07:10	Di	5		Bremen	Verdener Straße	0	1	0	2	1							2	7		45				73	21	71	2021	06	29	he	na	PKW	RF	SO		8,842374	53,071436
515	29.06.2021	13:40	Di	5		Bremen	Langemarckstraße	0	0	1	2	3							3	7		22					71	71	2021	06	29	he	tr	RF	RF	SO		8,793890	53,074424
516	29.06.2021	17:10	Di	5		Bremen	Unter den Linden	0	0	1	2	5							3	3		28					21	71	2021	06	29	he	tr	PKW	RF	EK		8,663387	53,175357
517	29.06.2021	17:24	Di	5		Bremen	Bürgermeister-Smidt-Straße	0	0	1	2	5	2						3	3		14				73	21	71	2021	06	29	he	na	PKW	RF	EK		8,807285	53,082153
518	29.06.2021	17:26	Di	5		Bremen	Pfalzburger Straße	0	0	0	2	3			3				5	6		49				73	21	71	2021	06	29	he	na	PKW	RF	LV		8,873519	53,063603
519	30.06.2021	10:20	Mi	5		Bremen	Bahnhofsplatz	0	0	0	2	1							5	7		36					32	71	2021	06	30	he	tr	BUS	RF	SO		8,813009	53,081591
520	30.06.2021	13:27	Mi	5		Bremen	Habenhauser Landstraße	0	0	0	2	1							5	7		49					71	21	2021	06	30	he	tr	RF	PKW	SO		8,825570	53,050691
521	01.07.2021	07:50	Do	5		Bremen	Bachstraße	0	0	1	2	5							3	3		37				73	71	21	2021	07	01	he	na	RF	PKW	EK		8,793042	53,066778
522	01.07.2021	08:30	Do	5		Bremen	Kirchhuchtinger Landstraße	0	0	1	2	5							3	3		28				73	21	71	2021	07	01	he	na	PKW	RF	EK		8,740737	53,053086
523	01.07.2021	10:55	Do	5		Bremen	Zur Vegesacker Fähre	0	0	1	2	5	1					8	3	2		11	14				21	71	2021	07	01	he	tr	PKW	RF	AB		8,627116	53,170302
524	01.07.2021	17:00	Do	5		Bremen	Bürgermeister-Spitta-Allee	0	0	1	2	5	1		8				3	3		28		9		73	21	71	2021	07	01	he	na	PKW	RF	EK		8,873026	53,084745
525	01.07.2021	17:05	Do	5		Bremen	Steubenstraße	0	0	1	2	0	1					8	3	7		62				73	81	72	2021	07	01	he	na	FG	RF	SO		8,867761	53,072564
526	01.07.2021	19:40	Do	5		Bremen	Schlachte	0	0	1	2	2							3	6		17					3	71	2021	07	01	he	tr	KRD	RF	LV		8,802017	53,076609
527	02.07.2021	07:10	Fr	5		Bremen	Neuenlander Straße	0	0	1	2	5	1						3	2		34					21	71	2021	07	02	he	tr	PKW	RF	AB		8,779867	53,068653
528	02.07.2021	08:15	Fr	5		Bremen	Eickedorfer Straße	0	0	0	3	5	3						5	3		37					21	71	2021	07	02	he	tr	PKW	RF	EK		8,810691	53,092941
529	02.07.2021	11:25	Fr	5		Bremen	Malerstraße	0	0	1	2	5							3	3		27		49			21	71	2021	07	02	he	tr	PKW	RF	EK		8,870234	53,064859
530	02.07.2021	13:23	Fr	5		Bremen	Habenhauser Dorfstraße	0	0	1	1	0	6						3	7		49	13				71		2021	07	02	he	tr	RF	-	SO		8,856782	53,050346
531	02.07.2021	13:45	Fr	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	5			2			8	3	3		31					71	61	2021	07	02	he	tr	RF	SOF	EK		8,799515	53,070029
532	02.07.2021	15:25	Fr	5		Bremen	Cornelius-Edzard-Straße	0	0	0	2	5	1						5	2		34					21	72	2021	07	02	he	tr	PKW	RF	AB		8,790964	53,053728
533	02.07.2021	16:10	Fr	5		Bremen	Balgebrückstraße	0	0	1	2	4	2						3	6		49					71	71	2021	07	02	he	tr	RF	RF	LV		8,808004	53,074451
534	02.07.2021	17:16	Fr	5		Bremen	Buntentorsdeich	0	0	1	2	3							3	6		17					21	71	2021	07	02	he	tr	PKW	RF	LV		8,819757	53,053693
535	02.07.2021	20:00	Fr	5		Bremen	Hastedter Heerstraße	0	0	2	2	5							3	3		35					71	71	2021	07	02	he	tr	RF	RF	EK		8,871033	53,066870
536	03.07.2021	17:55	Sa	5		Bremen	Lesumbroker Landstraße	0	0	2	2	3							3	6		23					71	71	2021	07	03	he	tr	RF	RF	LV		8,630661	53,156910
537	03.07.2021	21:34	Sa	5		Bremen	Karl-Bröger-Straße	0	0	0	2	1	1						5	2		36					21	71	2021	07	03	dä	tr	PKW	RF	AB		8,747836	53,124337
538	04.07.2021	15:30	So	5		Bremen	Hohentorstraße	0	0	1	2	0						8	3	3		38					21	71	2021	07	04	he	tr	PKW	RF	EK		8,788998	53,073178
539	04.07.2021	16:20	So	5		Bremen	Utbremer Straße	0	0	0	2	9							6	7		1	49				72	21	2021	07	04	he	tr	RF	PKW	SO		8,791202	53,095051
540	05.07.2021	10:25	Mo	5		Bremen	Münchener Straße	0	0	0	2	1							5	5		49				73	71	21	2021	07	05	he	na	RF	PKW	RV		8,798409	53,094613
541	05.07.2021	12:30	Mo	5		Bremen	Juiststraße	0	0	0	2	5	2						5	3		28					21	71	2021	07	05	he	tr	PKW	RF	EK		8,797216	53,090467
542	05.07.2021	16:45	Mo	5		Bremen	Leher Heerstraße	0	0	1	2	0							3	7		34					71	21	2021	07	05	he	tr	RF	PKW	SO		8,880681	53,101495
543	06.07.2021	16:59	Di	5		Bremen	Parkallee	0	0	1	2	5	1						3	2		35					21	71	2021	07	06	he	tr	PKW	RF	AB		8,822641	53,082801
544	06.07.2021	18:00	Di	5		Bremen	Bürgermeister-Dehnkamp-Weg	0	1	0	2	6							2	7		49					71	81	2021	07	06	he	tr	RF	FG	SO		8,545496	53,187843
545	06.07.2021	22:45	Di	5		Bremen	Landwehrstraße	0	0	1	1	0							3	7		49					71		2021	07	06	du	tr	RF	-	SO		8,792307	53,089845
546	07.07.2021	08:00	Mi	5		Bremen	Kurfürstenallee	0	0	1	2	5							3	3		28					21	71	2021	07	07	he	tr	PKW	RF	EK		8,860210	53,082411
547	07.07.2021	17:36	Mi	5		Bremen	Borgfelder Allee	0	0	1	1	0			6			8	3	7		49				77	72		2021	07	07	he	tr	RF	-	SO		8,898979	53,128366
548	07.07.2021	17:40	Mi	5		Bremen	Tiefer	0	0	1	2	4							3	6		13	10				5	71	2021	07	07	he	tr	KRD	RF	LV		8,808672	53,072288
549	07.07.2021	19:00	Mi	5		Bremen	Hammersbecker Straße	0	0	0	2	5							5	3		49	37				21	71	2021	07	07	he	tr	PKW	RF	EK		8,633263	53,181922
550	07.07.2021	19:00	Mi	5		Bremen	Hermann-Böse-Straße	0	0	1	2	0							3	7		49		49			71	21	2021	07	07	he	tr	RF	PKW	SO		8,823285	53,084399
551	07.07.2021	23:10	Mi	5		Bremen	Karl-Carstens-Brücke	0	0	1	1	9			9				3	7		1	49				72		2021	07	07	du	tr	RF	-	SO		8,852054	53,055995
552	08.07.2021	11:15	Do	2	6	Bremen	Neuenlander Straße	0	0	0	2	5	1		4				5	3		34					51	71	2021	07	08	he	tr	LKW	RF	EK		8,782273	53,066751
553	08.07.2021	19:50	Do	5		Bremen	Steffensweg	0	0	1	2	4							3	6		10	14			73	71	72	2021	07	08	he	na	RF	RF	LV		8,786863	53,090554
554	08.07.2021	23:35	Do	5		Bremen	Wachmannstraße	0	0	1	1	0	2						3	7		1	49				71		2021	07	08	du	tr	RF	-	SO		8,825229	53,084320
555	09.07.2021	14:00	Fr	5		Bremen	Heinrich-Geffken-Straße	0	0	1	1	0							3	7		49					71		2021	07	09	he	tr	RF	-	SO		8,870880	53,103802
556	09.07.2021	14:15	Fr	5		Bremen	Am Hulsberg	0	0	0	2	0							5	7		49					71	21	2021	07	09	he	tr	RF	PKW	SO		8,849173	53,071320
557	09.07.2021	18:20	Fr	5		Bremen	Theodor-Billroth-Straße	0	0	1	2	5							3	3		37					71	21	2021	07	09	he	tr	RF	PKW	EK		8,818008	53,038761
558	09.07.2021	21:30	Fr	5		Bremen	Hamburger Straße	0	0	0	2	0							5	7		36					21	71	2021	07	09	he	tr	PKW	RF	SO		8,848371	53,069070
559	10.07.2021	00:15	Sa	5		Bremen	Tiefer	0	0	1	2	4						9	3	6		14					71	71	2021	07	10	du	tr	RF	RF	LV		8,811061	53,071678
560	10.07.2021	10:30	Sa	5		Bremen	Auwigstraße	0	0	0	3	1	2						5	2		34					21	11	2021	07	10	he	tr	PKW	KRD	AB		8,822423	53,070535
561	10.07.2021	12:46	Sa	5		Bremen	Kolk	0	0	1	2	3							3	6		14					21	72	2021	07	10	he	tr	PKW	RF	LV		8,928617	53,060579
562	10.07.2021	15:24	Sa	5		Bremen	Otto-Brenner-Allee	0	0	1	2	5							3	3		37					21	71	2021	07	10	he	tr	PKW	RF	EK		8,963298	53,057542
563	10.07.2021	17:20	Sa	5		Bremen	Große Annenstraße	0	0	1	2	5	1						3	3		27					71	21	2021	07	10	he	tr	RF	PKW	EK		8,797178	53,072462
564	10.07.2021	20:58	Sa	5		Bremen	Ostertorsteinweg	0	0	1	1	0							3	7		1	49				71		2021	07	10	dä	tr	RF	-	SO		8,822772	53,072941
565	11.07.2021	00:10	So	5		Bremen	Humboldtstraße	0	0	0	2	1			8				6	5		1	49				71	21	2021	07	11	du	tr	RF	PKW	RV		8,829708	53,074562
566	11.07.2021	00:40	So	5		Bremen	Osterdeich	0	0	1	2	6							3	6		69					81	71	2021	07	11	du	tr	FG	RF	LV		8,822091	53,069109
567	11.07.2021	11:25	So	5		Bremen	Auf der Muggenburg	0	0	0	2	1							5	5		49					71	21	2021	07	11	he	tr	RF	PKW	RV		8,780339	53,083975
568	12.07.2021	07:45	Mo	5		Bremen	Fedelhören	0	0	1	2	1							3	7		24					71	21	2021	07	12	he	tr	RF	PKW	SO		8,815205	53,077173
569	12.07.2021	12:05	Mo	5		Bremen	Arster Landstraße	0	0	1	2	5							3	3		30					71	21	2021	07	12	he	tr	RF	PKW	EK		8,851761	53,035361
570	13.07.2021	08:20	Di	5		Bremen	Woltmershauser Straße	0	0	0	3	0							5	7		63		49			81	71	2021	07	13	he	tr	FG	RF	SO		8,766880	53,084131
571	13.07.2021	12:00	Di	5		Bremen	Heeslinger Straße	0	0	0	2	0							5	7		49	4				71	21	2021	07	13	he	tr	RF	PKW	SO		8,756999	53,118621
572	13.07.2021	12:45	Di	5		Bremen	Hochschulring	0	0	1	2	5	1					8	3	2		34					21	71	2021	07	13	he	tr	PKW	RF	AB		8,862506	53,106804
573	13.07.2021	13:00	Di	5		Bremen	Neuenlander Straße	0	0	1	2	5							3	3		37					21	72	2021	07	13	he	tr	PKW	RF	EK		8,809173	53,051213
574	13.07.2021	13:25	Di	5		Bremen	Hollerallee	0	0	1	1	0							3	7		49					71		2021	07	13	he	tr	RF	-	SO		8,828702	53,082581
575	13.07.2021	14:10	Di	5		Bremen	Hermann-Koenen-Straße	0	1	1	2	5							2	3		49					71	21	2021	07	13	he	tr	RF	PKW	EK		8,915823	53,070153
576	13.07.2021	15:15	Di	5		Bremen	Stresemannstraße	0	0	1	1	0			0	9			3	1		49					72		2021	07	13	he	tr	RF	-	F		8,866127	53,071700
577	14.07.2021	10:50	Mi	5		Bremen	Fährgrund	0	0	1	2	5							3	3		36				73	21	71	2021	07	14	he	na	PKW	RF	EK		8,614273	53,176221
578	14.07.2021	12:15	Mi	5		Bremen	Am Stern	0	0	0	2	3							5	2		34				73	21	71	2021	07	14	he	na	PKW	RF	AB		8,824462	53,084423
579	14.07.2021	15:25	Mi	5		Bremen	Grambker Heerstraße	0	1	0	1	0	2		9				2	7		49	12				72		2021	07	14	he	tr	RF	-	SO		8,711605	53,147457
580	14.07.2021	20:46	Mi	5		Bremen	Kurfürstenallee	0	0	1	2	5	1					8	3	3		31					71	21	2021	07	14	dä	tr	RF	PKW	EK		8,853966	53,082299
581	14.07.2021	23:48	Mi	5		Bremen	Osterdeich	0	0	1	1	7			9				3	1		1				88	71		2021	07	14	du	tr	RF	-	F		8,821828	53,069031
582	15.07.2021	13:30	Do	5		Bremen	Stresemannstraße	0	0	1	2	5							3	3		37		49			21	71	2021	07	15	he	tr	PKW	RF	EK		8,858266	53,072406
583	15.07.2021	21:15	Do	5		Bremen	Tiefer	0	1	0	2	4							2	6		49		49			71	5	2021	07	15	dä	tr	RF	KRD	LV		8,807084	53,072754
584	15.07.2021	23:45	Do	5		Bremen	Osterdeich	0	1	0	1	0			6				2	1		49					71		2021	07	15	du	tr	RF	-	F		8,822337	53,069112
585	16.07.2021	13:10	Fr	5		Bremen	Kellerstraße	0	0	0	2	1							5	6		14					71	21	2021	07	16	he	tr	RF	PKW	LV		8,706600	53,171530
586	16.07.2021	13:15	Fr	5		Bremen	Schubertstraße	0	0	0	2	1							5	5		14				90	71	21	2021	07	16	he	tr	RF	PKW	RV		8,833683	53,086156
587	16.07.2021	14:30	Fr	5		Bremen	Vor dem Steintor	0	0	0	2	1							5	5		49					71	21	2021	07	16	he	tr	RF	PKW	RV		8,830320	53,071666
588	16.07.2021	17:30	Fr	5		Bremen	Warnemünder Weg	0	0	1	2	4							3	7		49					59	71	2021	07	16	he	tr	SOF	RF	SO		8,632389	53,171421
589	16.07.2021	23:40	Fr	5		Bremen	Schlachte	0	0	0	1	0							6	1		1	49				71		2021	07	16	du	tr	RF	-	F		8,801167	53,077245
590	17.07.2021	08:25	Sa	5		Bremen	Franz-Schütte-Allee	0	1	0	2	5							2	3		32		49			72	21	2021	07	17	he	tr	RF	PKW	EK		8,913868	53,083400
591	17.07.2021	12:35	Sa	5		Bremen	Tiefer	0	0	2	3	3							3	6		22					71	71	2021	07	17	he	tr	RF	RF	LV		8,809758	53,072029
592	17.07.2021	20:43	Sa	5		Bremen	Langemarckstraße	0	0	1	2	5							3	3		37					5	71	2021	07	17	he	tr	KRD	RF	EK		8,792037	53,073044
593	17.07.2021	23:30	Sa	5		Bremen	Weg zum Krähenberg	0	0	1	2	3							3	6		22					21	71	2021	07	17	du	tr	PKW	RF	LV		8,824145	53,063152
594	18.07.2021	16:00	So	5		Bremen	Alte Waller Straße	0	0	0	2	2							5	6		14					71	71	2021	07	18	he	tr	RF	RF	LV		8,778033	53,111828
595	18.07.2021	19:15	So	5		Bremen	Ostertorsteinweg	0	0	0	2	1							6	5		1	49				72	21	2021	07	18	he	tr	RF	PKW	RV		8,818582	53,072419
596	19.07.2021	10:35	Mo	5		Bremen	Friedrich-Ebert-Straße	0	0	1	1	0			9				3	1		49	13				71		2021	07	19	he	tr	RF	-	F		8,796824	53,068392
597	19.07.2021	13:56	Mo	5		Bremen	Friedrich-Ebert-Straße	0	0	1	2	3							3	2		34					21	71	2021	07	19	he	tr	PKW	RF	AB		8,799480	53,070163
598	19.07.2021	16:00	Mo	5		Bremen	Goliathstraße	0	0	1	2	5	1		8				3	2		35		10			21	72	2021	07	19	he	tr	PKW	RF	AB		8,872468	53,063123
599	19.07.2021	16:15	Mo	5		Bremen	Schwachhauser Heerstraße	0	0	1	2	6						8	3	4		49		69			71	81	2021	07	19	he	tr	RF	FG	ÜS		8,849264	53,085053
600	19.07.2021	18:00	Mo	5		Bremen	Osterdeich	0	0	0	2	1							5	5		49	14				71	21	2021	07	19	he	tr	RF	PKW	RV		8,825899	53,068899
601	20.07.2021	08:20	Di	5		Bremen	Morgenlandstraße	0	0	0	2	5							5	3		49					21	71	2021	07	20	he	tr	PKW	RF	EK		8,763342	53,116532
602	20.07.2021	10:10	Di	5		Bremen	Delmestraße	0	0	1	2	6			9				3	3		63					81	71	2021	07	20	he	tr	FG	RF	EK		8,790164	53,067394
603	20.07.2021	12:00	Di	5		Bremen	Waller Ring	0	0	1	2	5							3	2		35		10			21	71	2021	07	20	he	tr	PKW	RF	AB		8,786189	53,103071
604	20.07.2021	12:00	Di	5		Bremen	Rostocker Straße	0	0	0	2	1							5	5		49					71	21	2021	07	20	he	tr	RF	PKW	RV		8,755154	53,123959
605	20.07.2021	13:00	Di	5		Bremen	Hasenbürener Deich	0	0	1	1	0							3	7		49					71		2021	07	20	he	tr	RF	-	SO		8,706804	53,112195
606	20.07.2021	13:30	Di	5		Bremen	Rockwinkeler Landstraße	0	0	1	2	5	2						3	2		34					21	71	2021	07	20	he	tr	PKW	RF	AB		8,932528	53,085406
607	20.07.2021	15:30	Di	5		Bremen	Fleetstraße	0	0	1	2	1							3	6		49					71	21	2021	07	20	he	tr	RF	PKW	LV		8,789915	53,106901
608	20.07.2021	16:10	Di	5		Bremen	Julius-Brecht-Allee	0	0	1	2	5							3	3		28					21	71	2021	07	20	he	tr	PKW	RF	EK		8,874335	53,078423
609	20.07.2021	16:30	Di	5		Bremen	Hemelinger Hafendamm	0	0	1	2	5	3						3	3		37					21	72	2021	07	20	he	tr	PKW	RF	EK		8,883476	53,053080
610	20.07.2021	22:46	Di	5		Bremen	Breitenweg	0	0	0	1	0	1					8	6	7		1	49				71		2021	07	20	du	tr	RF	-	SO		8,811786	53,081710
611	21.07.2021	08:05	Mi	5		Bremen	Colshornstraße	0	0	1	2	5	2						3	3		27					71	21	2021	07	21	he	tr	RF	PKW	EK		8,923816	53,040424
612	21.07.2021	11:30	Mi	5		Bremen	Ostlandstraße	0	0	0	2	1							5	7		49					71	21	2021	07	21	he	tr	RF	PKW	SO		8,584726	53,205065
613	21.07.2021	14:30	Mi	5		Bremen	Grünbergstraße	0	0	0	2	1							5	7		14					21	71	2021	07	21	he	tr	PKW	RF	SO		8,812167	53,089807
614	21.07.2021	16:35	Mi	5		Bremen	Europaallee	0	0	1	2	5	2						3	3		37					72	21	2021	07	21	he	tr	RF	PKW	EK		8,885380	53,034571
615	21.07.2021	17:55	Mi	5		Bremen	Werderstraße	0	0	1	2	5	2						3	3		49		9			21	71	2021	07	21	he	tr	PKW	RF	EK		8,805681	53,071636
616	22.07.2021	10:25	Do	5		Bremen	Beim Plate-Busch-Hof	0	0	2	2	5	2						3	3		34					71	72	2021	07	22	he	tr	RF	RF	EK		8,935800	53,077901
617	22.07.2021	21:39	Do	5		Bremen	Wildermuthstraße	0	0	0	2	1							5	5		49					71	21	2021	07	22	dä	tr	RF	PKW	RV		8,869952	53,082531
618	23.07.2021	08:15	Fr	5		Bremen	H.-H.-Meier-Allee	0	0	0	2	5	1		8			8	5	3		31				73	21	71	2021	07	23	he	na	PKW	RF	EK		8,845555	53,091024
619	23.07.2021	11:40	Fr	5		Bremen	Hastedter Heerstraße	0	0	0	2	1							5	5		44					71	21	2021	07	23	he	tr	RF	PKW	RV		8,857694	53,069774
620	23.07.2021	13:33	Fr	5		Bremen	Lausanner Straße	0	0	1	2	5							3	3		35		49			21	71	2021	07	23	he	tr	PKW	RF	EK		8,951840	53,072638
621	23.07.2021	16:30	Fr	5		Bremen	Tilingweg	0	0	1	2	5	1						3	3		27		14			71	21	2021	07	23	he	tr	RF	PKW	EK		8,942924	53,086878
622	24.07.2021	11:00	Sa	5		Bremen	Claus-von-Lübken-Straße	0	1	0	2	4	5						2	6		12					21	71	2021	07	24	he	tr	PKW	RF	LV		8,535794	53,203974
623	24.07.2021	13:15	Sa	5		Bremen	Waiblinger Weg	0	1	0	1	0	2						2	7		49					71		2021	07	24	he	tr	RF	-	SO		8,819714	53,096208
624	26.07.2021	04:50	Mo	5		Bremen	Bismarckstraße	0	0	1	2	4	3						3	2		10					71	21	2021	07	26	dä	tr	RF	PKW	AB		8,852185	53,073647
625	26.07.2021	08:34	Mo	5		Bremen	Hastedter Heerstraße	0	0	1	1	0	1		2				3	1		49					71		2021	07	26	he	tr	RF	-	F		8,882263	53,063803
626	26.07.2021	10:15	Mo	5		Bremen	Am Oslebshauser Bahnhof	0	1	0	2	5	1						2	3		28					21	71	2021	07	26	he	tr	PKW	RF	EK		8,739084	53,135213
627	26.07.2021	11:55	Mo	5		Bremen	Bürgermeister-Kaisen-Allee	0	0	1	2	0							3	7		37		49			71	40	2021	07	26	he	tr	RF	LKW	SO		8,904791	53,119109
628	26.07.2021	12:50	Mo	5		Bremen	Duckwitzstraße	0	0	0	2	1							5	5		49	14			88	71	21	2021	07	26	he	tr	RF	PKW	RV		8,780986	53,066192
629	26.07.2021	16:40	Mo	5		Bremen	Am Stern	0	0	1	2	5	7		8				3	3		28					71	21	2021	07	26	he	tr	RF	PKW	EK		8,825159	53,084511
